0.00301474226836412,1.4175540048082,0.001,0.001,0.00101552935602531,2.00881006841145,1.14480935614936,0.001
0.00336087425445933,0.00124393336887671,0.001,0.001,2.68108284847413,0.001,0.93704865509186,0.001
0.228529991748228,1.09346922382944,0.001,2.43913702491859,0.00338360082283992,0.001,0.00180548853604191,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.00299357828465035,1.41754219989608,0.001,0.001,0.00108325570696345,2.00881148312702,1.14477240348102,0.001
0.00335952028530809,0.00123985456380673,0.001,0.001,2.68108441264975,0.001,0.937050851600639,0.001
0.228505247017131,1.09344327310714,0.001,2.43914884145675,0.0032968911489392,0.001,0.00196203898975799,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.00303686723156839,0.00136399693949797,0.001,0.001,2.6811091924722,0.001,0.937071747944636,0.001
0.228512787122313,1.09345110830237,0.001,2.43914464311178,0.00332627490195229,0.001,0.00191192508723908,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.00304484215880793,1.41751994778272,0.001,0.001,0.0011355288582902,2.00880546004381,1.14472851800133,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.228502059354567,1.09343969609205,0.001,2.43915042727264,0.00328476523852498,0.001,0.00198338000475174,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.00295853960938897,1.41754855880505,0.001,0.001,0.00108519230751318,2.0088151406897,1.1447791391547,0.001
0.0033511863303442,0.00125464755278166,0.001,0.001,2.68108140299804,0.001,0.93704616050026,0.001
0.0033827798429629,0.00125756713548458,0.001,0.001,2.68107401769898,0.001,0.93703700023565,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.228507259926491,1.09344536465285,0.001,2.43914757659554,0.00330545695636573,0.001,0.00194805778241145,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.00310891689018688,1.41753846986875,0.001,0.001,0.001,2.00879889765979,1.14480303864896,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.00349309471552494,0.00122219982368227,0.001,0.001,2.68106242648465,0.001,0.937025717777302,0.001
0.228521812088827,1.09346062365412,0.001,2.43914076228234,0.00335576685953027,0.001,0.0018565782384085,0.001
0.00285818443077915,1.41754277691876,0.001,0.001,0.00119027968107054,2.00882434232143,1.14473674447657,0.001
0.00272632658918329,0.0013056291111421,0.001,0.001,2.6811894543145,0.001,0.937172357574018,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.228497213069553,1.09343418740869,0.001,2.4391536692178,0.00326084669982967,0.001,0.00202094745681564,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.0026603834447088,1.41757521998763,0.001,0.001,0.00120965767229704,2.00884433320714,1.14476799749367,0.001
0.00339237555772923,0.00118385194407397,0.001,0.001,2.68109511158575,0.001,0.937068080377118,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.228469244211131,1.09340606788119,0.001,2.43921690106703,0.00288056314882353,0.001,0.002444855348426,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.0029564108774241,1.41753996191416,0.001,0.001,0.0011235514982752,2.00881489810028,1.14475593231643,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.228505123141647,1.09344310442006,0.001,2.43914866444879,0.00329762269733004,0.001,0.00196187429576449,0.001
0.00345504925387876,0.00101828730529204,0.001,0.001,2.68113363295366,0.001,0.937127313294643,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.0028273468667911,1.41754937134954,0.001,0.001,0.00118694568032789,2.00882752966383,1.14474557752046,0.001
0.00297756253294134,1.4175433116015,0.001,0.001,0.00109178538682393,2.00881306350771,1.14477076284138,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.00334748115765314,0.00128498186348488,0.001,0.001,2.68107235270875,0.001,0.937033122029322,0.001
0.22850890684276,1.09344704491795,0.001,2.43914648630971,0.00331273214745594,0.001,0.00193641816320618,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.00338527748039777,0.00118080971077352,0.001,0.001,2.68109749052065,0.001,0.937071194658434,0.001
0.00292843276114492,1.41753452078607,0.001,0.001,0.00116932183581687,2.0088172858595,1.14473398510856,0.001
0.228547789889051,1.09348806230123,0.001,2.43912955760956,0.00344092966056454,0.001,0.00169687977521698,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.00332838792471617,0.00129813780988482,0.001,0.001,2.68107196605416,0.001,0.937031726961738,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.00298659629254782,1.41752132038701,0.001,0.001,0.00117784405113076,2.00881105358253,1.14471555564919,0.001
0.22850493726502,1.09344289865005,0.001,2.4391487387032,0.00329703235346144,0.001,0.00196301039615652,0.001
0.00282629204885921,1.41754251427517,0.001,0.001,0.00121655812772362,2.00882731194579,1.144727563359,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.00339890715426551,0.00130098858242645,0.001,0.001,2.68105672632505,0.001,0.937013152716885,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.228490404951652,1.0934265142003,0.001,2.43915917531309,0.0032220080027475,0.001,0.00207823061201878,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.00336279354555906,0.00122651889653159,0.001,0.001,2.68108790744843,0.001,0.937056095574501,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.228493017206203,1.09342945022637,0.001,2.43915697281189,0.00323739587542302,0.001,0.00205583906861447,0.001
0.00291567049980463,1.41754663876332,0.001,0.001,0.00112862261472188,2.00881912344418,1.14476202164136,0.001
0.0033786184518054,0.00132464936747375,0.001,0.001,2.68105320560555,0.001,0.93700726712277,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.00301869722879941,1.41753861216979,0.001,0.001,0.00107773176051407,2.00880891052315,1.14477012754773,0.001
0.228513275135132,1.09345157963323,0.001,2.43914414231599,0.00332930912394101,0.001,0.0019077581110026,0.001
0.00292076979209067,1.4175429238185,0.001,0.001,0.00114015141464904,2.00881844573377,1.14475374454171,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.58479879878707
0.0034111149760958,0.00130045244218587,0.001,0.001,2.68105441835837,0.001,0.937010388886768,0.001
1.18883970599255,0.001,2.63506492822838,0.001,0.001,0.001,0.001,0.001
